Name,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,TotalReuse
BBa_K122000,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
BBa_K112704,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9
BBa_K112709,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24
BBa_K112710,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
BBa_K112900,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15
BBa_K112113,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
BBa_K112232,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_K112901,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
BBa_K112317,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
BBa_K112902,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_K112324,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10
BBa_K112406,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_K112614,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5
BBa_K112615,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5
BBa_K112624,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
BBa_K112503,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
BBa_K112507,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
BBa_K092800,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_K092900,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_K133060,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15
BBa_K133061,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10
BBa_K133064,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5
BBa_K133071,0,0,0,0,0,34,0,0,0,0,0,0,0,0,34
BBa_K133067,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7
BBa_K133066,0,0,0,0,0,13,0,0,0,0,0,0,0,0,13
BBa_K106002,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
BBa_K106003,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
BBa_S04124,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_S04126,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_K132000,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10
BBa_S04127,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_K132001,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
BBa_Q04121,8,34,0,6,2,3,5,3,2,1,4,0,0,0,68
BBa_K132003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_K132007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_K132008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_K132009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_K132010,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
BBa_K132011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_J04451,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
BBa_K132013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_K132017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_K132018,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
BBa_K132020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_K132012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_K132023,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_K132024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_K132029,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_I732007,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9
BBa_I732097,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_J15103,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
BBa_K133062,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9
BBa_K090000,0,0,0,0,0,2,0,0,0,0,0,0,0,1,3
BBa_J61117,0,0,0,0,0,2,0,5,0,0,3,0,0,0,10
BBa_K113001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_K133133,0,0,0,0,0,35,0,0,0,0,0,0,0,0,35
BBa_K106007,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
BBa_K106008,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
BBa_K090003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_K079017,0,0,0,0,0,3,1,0,0,0,0,0,0,0,4
BBa_K079018,0,0,0,0,0,5,1,0,0,0,0,0,0,0,6
BBa_K079019,0,0,0,0,0,6,6,0,0,0,0,0,0,0,12
BBa_J23118,0,0,0,0,0,15,17,2,1,6,16,0,3,0,60
BBa_I763020,0,0,0,0,3,4,0,0,2,1,2,0,2,3,17
BBa_J23114,0,0,0,0,2,7,1,6,3,19,1,4,2,0,45
BBa_K112903,0,0,0,0,0,6,12,0,0,0,0,0,0,0,18
BBa_K112904,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
BBa_K112905,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
BBa_K112906,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
BBa_I728456,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
BBa_J23111,0,0,0,0,5,0,0,2,0,10,0,1,2,0,20
BBa_J23115,0,0,0,0,5,0,1,1,0,3,0,6,4,0,20
BBa_J23107,0,0,0,0,2,2,2,15,0,4,1,0,2,0,28
BBa_C0161,0,6,18,10,18,1,3,3,0,0,0,2,0,0,61
BBa_R0011,19,89,63,54,50,32,38,37,36,43,22,17,107,0,607
BBa_J04650,0,0,0,0,5,1,0,0,0,1,1,0,0,0,8
BBa_I725011,0,0,0,0,3,4,1,0,0,0,0,0,0,0,8
BBa_I72512,0,0,0,0,3,4,1,0,0,0,0,0,0,0,8
BBa_I725013,0,0,0,0,3,4,1,0,0,0,0,0,0,0,8
BBa_I725014,0,0,0,0,3,4,1,0,0,0,0,0,0,0,8
BBa_I725015,0,0,0,0,2,3,1,0,0,0,0,0,0,0,6
BBa_S03839,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
BBa_R0084,0,5,0,0,11,5,0,0,4,1,1,0,0,1,28
BBa_S01414,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
BBa_I13504,0,0,2,8,11,3,8,4,4,6,1,8,21,0,76
BBa_R0083,0,5,0,3,5,0,0,0,0,1,1,1,0,0,16
BBa_I712667,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
BBa_I742150,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
BBa_I742151,0,0,0,0,1,2,12,1,0,0,1,0,1,0,18
BBa_I742153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
BBa_I742154,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
BBa_I742156,0,0,0,0,1,0,2,0,0,1,0,0,3,0,7
BBa_I742157,0,0,0,0,1,0,2,0,0,0,0,0,3,0,6
BBa_I742159,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
BBa_I742160,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
BBa_I719005,0,0,0,0,1,9,6,36,4,9,8,11,27,0,111
BBa_J23105,0,0,0,0,3,5,0,9,1,3,6,0,4,0,31
BBa_I739003,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
BBa_I739002,0,0,0,0,2,4,0,0,0,0,0,0,0,0,6
BBa_J31001,0,0,0,4,8,0,0,0,0,0,3,0,0,0,15
BBa_J44000,0,0,0,61,154,3,7,8,0,0,0,0,0,0,233
BBa_R0085,0,0,4,1,24,6,1,7,3,0,0,0,4,0,50
BBa_I715022,0,0,0,0,29,4,0,0,0,0,0,0,0,0,33
BBa_I715023,0,0,0,0,43,2,0,0,0,0,0,0,0,0,45
BBa_I715019,0,0,0,0,29,0,0,0,0,0,0,0,0,0,29
BBa_I715020,0,0,0,0,31,1,0,0,0,0,0,0,0,0,32
BBa_I759011,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
BBa_I759012,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
BBa_I759000,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
BBa_I759001,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
BBa_I759002,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
BBa_I744207,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
BBa_I744209,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
BBa_I744211,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
BBa_I744213,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
BBa_I723017,0,0,0,0,3,0,0,0,2,0,0,0,1,0,6
BBa_I742163,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
BBa_I723019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
BBa_I723018,0,0,0,0,3,0,0,0,0,0,1,0,0,0,4
BBa_I723020,0,0,0,0,3,0,0,0,2,0,2,0,2,0,9
BBa_I723138,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
BBa_T9002,0,0,0,0,2,0,0,2,0,0,0,1,0,0,5
BBa_I0460,1,11,0,1,0,4,0,0,2,0,0,0,0,0,19
BBa_S01656,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
BBa_J61101,0,0,0,0,4,0,0,12,15,6,8,3,1,0,49
BBa_B0025,0,13,3,2,10,1,0,2,25,5,1,0,5,0,67
BBa_I723010,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
BBa_I723011,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
BBa_I723012,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
BBa_I723013,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
BBa_I723014,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
BBa_I729007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
BBa_I766558,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6
BBa_I766007,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9
BBa_I766600,0,0,0,0,21,0,0,0,0,0,0,0,0,0,21
BBa_I766100,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
BBa_E0240,0,0,0,0,10,8,7,16,27,48,7,14,16,0,153
BBa_I765000,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6
BBa_I732352,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
BBa_I732303,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
BBa_I732006,0,0,0,0,58,13,0,7,0,6,7,0,2,0,93
BBa_I732917,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
BBa_I732720,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
BBa_I732305,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
BBa_I732722,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
BBa_I732274,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
BBa_I732712,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
BBa_I737020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
BBa_I732304,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
BBa_I765001,0,0,0,0,3,0,0,0,0,4,2,3,0,0,12
BBa_C0077,0,11,1,1,1,0,3,3,5,0,0,4,0,0,29
BBa_C0076,0,8,1,6,1,0,3,1,0,0,1,1,0,0,22
BBa_I761000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
BBa_I732306,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
BBa_J61047,0,0,0,0,4,2,1,13,0,3,1,2,1,0,27
BBa_I718007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_J37026,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
BBa_J37028,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
BBa_I718004,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4
BBa_I718017,0,0,0,0,5,0,1,6,0,0,0,1,2,0,15
BBa_I718016,0,0,0,0,5,0,1,5,0,0,0,3,0,0,14
BBa_I718005,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
BBa_I765003,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
BBa_I724000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
BBa_J01080,0,0,1,2,2,0,0,0,0,0,0,1,4,0,10
BBa_E0022,25,62,9,13,10,14,4,3,0,0,0,0,5,0,145
BBa_E0422,1,7,1,6,3,2,0,0,2,7,0,0,3,0,32
BBa_J40001,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
BBa_S03870,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
BBa_J23021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
BBa_J23119,0,0,0,0,26,0,33,18,37,17,21,65,46,0,263
BBa_J04051,0,0,2,0,5,1,2,0,1,0,0,0,0,0,11
BBa_I765002,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
BBa_E0034,0,16,10,7,4,1,0,3,3,0,1,0,1,0,46
BBa_J54100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
BBa_S03873,0,0,0,0,5,0,0,0,0,0,2,0,0,0,7
BBa_I15008,0,0,14,4,4,1,9,3,4,1,2,0,5,1,48
BBa_S03874,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
BBa_S03154,0,0,0,1,1,2,2,0,0,0,0,0,2,0,8
BBa_C0078,0,12,10,8,0,10,3,3,1,10,2,2,0,0,61
BBa_S01983,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
BBa_S03879,0,0,0,0,1,1,6,0,0,0,0,0,0,0,8
BBa_I14016,0,3,29,0,1,0,0,0,0,0,0,0,0,0,33
BBa_S03156,0,0,0,1,1,4,0,0,0,0,0,4,0,0,10
BBa_C0079,0,17,8,9,0,14,4,1,9,7,2,0,0,0,71
BBa_S03882,0,0,0,0,2,0,0,1,0,0,0,0,0,0,3
BBa_R0079,0,21,14,12,2,7,9,1,22,13,3,3,2,0,109
BBa_E0044,0,4,3,8,10,0,1,0,0,0,1,0,0,0,27
BBa_E0024,0,6,0,0,3,0,0,0,0,0,0,0,0,0,9
BBa_I745000,0,0,0,0,3,2,0,0,0,0,0,0,0,0,5
BBa_I745001,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
BBa_I745002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
BBa_I745005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
BBa_I745009,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
BBa_I745010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
BBa_I745011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
BBa_C0080,0,21,0,2,19,0,9,1,0,4,0,1,5,0,62
BBa_S03520,0,0,0,4,4,0,1,3,0,0,0,0,0,0,12
BBa_S03519,0,0,0,2,2,1,0,0,0,0,0,0,0,0,5
BBa_S03518,0,0,0,5,2,0,3,0,0,0,0,0,4,0,14
BBa_J23100,0,0,0,0,21,65,34,88,40,40,48,42,66,3,447
BBa_E0033,0,8,0,1,3,2,0,0,0,0,0,0,0,0,14
BBa_E0433,0,5,3,0,3,0,0,0,0,0,0,0,0,0,11
BBa_F1610,1,7,0,8,3,2,7,3,12,3,0,0,0,0,46
BBa_S01640,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6
BBa_J31003,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6
BBa_S03901,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_I15010,0,0,13,3,2,1,1,3,2,0,1,0,0,1,27
BBa_I15009,0,0,15,3,1,4,2,3,5,1,2,0,7,1,44
BBa_Q04400,4,20,0,8,12,6,2,4,1,1,1,1,0,0,60
BBa_S03417,0,0,0,2,2,0,0,0,0,0,0,0,0,0,4
BBa_S03322,0,0,0,2,2,0,0,0,0,0,0,0,0,0,4
BBa_S03321,0,0,0,2,2,0,0,0,0,0,0,0,0,0,4
BBa_J06801,0,0,0,8,1,0,0,0,0,0,0,0,0,0,9
BBa_J06501,0,0,9,2,2,1,0,0,0,0,0,0,0,0,14
BBa_S03903,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
BBa_I715052,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6
BBa_I715053,0,0,0,0,2,3,0,0,0,0,0,0,0,0,5
BBa_I12007,0,7,23,4,3,2,2,0,0,5,0,0,2,0,48
BBa_I758005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
BBa_I5010,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
BBa_I6036,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3
BBa_S03819,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
BBa_S03818,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
BBa_S03817,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
BBa_B0073,0,0,0,3,13,1,0,0,0,0,0,0,0,0,17
BBa_C7053,0,0,0,0,3,1,0,0,0,0,0,0,0,0,4
BBa_R0184,0,0,0,0,9,0,2,0,0,0,0,0,0,0,11
BBa_C0013,0,5,0,0,7,0,0,0,0,0,0,0,0,0,12
BBa_S03910,0,0,0,0,1,3,0,0,0,0,0,0,0,0,4
BBa_I2032,0,0,0,0,10,2,2,1,0,1,1,0,0,0,17
BBa_S03913,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
BBa_B0016,0,0,7,16,13,11,2,0,0,0,0,2,1,0,52
BBa_I20253,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3
BBa_S03914,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
BBa_M0050,0,0,0,0,0,0,0,0,0,2,2,1,0,0,5
BBa_B0031,20,22,36,23,19,12,37,20,26,10,8,3,2,0,238
BBa_I13453,0,0,14,22,4,23,31,10,36,16,23,30,10,0,219
BBa_J31014,0,0,0,0,1,4,0,0,0,0,0,0,0,0,5
BBa_E0035,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3
BBa_E0435,0,0,0,0,1,4,1,0,0,0,0,0,0,0,6
BBa_J23101,0,0,0,0,3,16,28,39,16,20,20,33,44,2,221
BBa_I50022,0,0,0,0,0,3,0,0,0,2,0,0,0,0,5
BBa_P1016,0,0,0,0,3,4,0,0,0,0,0,0,0,0,7
BBa_I51020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_B0043,0,0,0,4,8,3,0,0,1,0,0,3,0,0,19
BBa_B0045,0,0,0,2,2,6,0,10,0,0,0,0,0,0,20
BBa_B0044,0,0,0,4,8,3,0,0,1,0,0,3,0,0,19
BBa_B0042,0,0,0,8,16,6,0,0,2,0,0,6,0,0,38
BBa_B0055,0,0,0,4,8,3,0,3,1,1,0,3,0,0,23
BBa_B0053,0,0,0,4,8,3,0,3,1,4,0,3,2,0,28
BBa_B0062,0,0,0,6,8,3,0,3,1,1,0,3,0,0,25
BBa_B0054,0,0,0,4,8,3,0,3,1,1,0,3,2,0,25
BBa_G00100,0,0,0,4,8,3,0,3,1,1,0,3,0,0,23
BBa_G00102,0,0,0,4,8,3,0,3,1,1,0,3,0,0,23
BBa_G00001,0,0,0,4,8,3,0,1,1,1,0,3,0,1,22
BBa_G00000,0,0,0,4,8,3,0,2,1,1,0,3,0,1,23
BBa_P1006,0,0,0,1,1,3,0,0,0,1,0,0,0,0,6
BBa_J23113,0,0,0,0,5,22,4,3,4,6,2,1,3,0,50
BBa_R2000,0,2,0,0,3,4,1,0,1,0,0,0,0,0,11
BBa_C2006,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6
BBa_I8500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_P20060,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
BBa_Q20060,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
BBa_I7100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_R2201,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_Q20061,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_P20061,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_I6413,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
BBa_C7077,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
BBa_J64001,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
BBa_J64003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_J64004,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
BBa_J64005,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
BBa_J64007,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
BBa_J64008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_J64009,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
BBa_J64011,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
BBa_J64012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_J64013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_J64014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_J64015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_J64016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_J64017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_J64018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_J64019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_J64020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_J64021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_J64022,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
BBa_J64023,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_J64024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_J64025,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_J64026,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_J64027,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_J64028,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_J64029,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_J64030,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_J64043,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
BBa_J64036,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_B0035,0,1,0,0,0,1,6,0,13,3,0,0,3,0,27
BBa_B0029,0,0,0,0,0,1,11,0,0,0,0,0,0,0,12
BBa_B0033,20,14,19,17,3,35,17,8,2,2,1,2,3,0,143
BBa_J61100,0,0,0,0,0,1,15,42,4,20,6,3,9,0,100
BBa_J45992,0,0,0,4,0,2,1,0,0,2,0,0,1,0,10
BBa_B0064,0,0,0,1,0,0,3,0,1,0,0,0,0,0,5
BBa_Q04401,0,0,0,4,1,1,1,0,0,0,0,0,0,0,7
BBa_J45014,0,0,0,7,1,1,0,0,0,0,0,1,0,0,10
BBa_J45009,0,0,0,4,1,1,0,0,0,0,0,0,0,0,6
BBa_J45008,0,0,0,6,2,1,0,0,0,0,0,1,0,0,10
BBa_J23102,0,0,0,1,0,6,15,9,3,5,5,14,5,0,63
BBa_J23150,0,0,0,0,0,3,0,1,3,0,0,0,0,0,7
BBa_J23151,0,0,0,0,0,1,0,1,3,0,0,0,0,0,5
BBa_E0043,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
BBa_J24806,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_J24807,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_I721010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_J24808,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_I717010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_I717011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_I50020,0,0,0,2,2,1,0,0,0,0,0,0,0,0,5
BBa_I20271,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
BBa_R0182,0,0,4,8,0,1,0,0,0,0,0,0,0,0,13
BBa_I20272,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
BBa_R0181,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3
BBa_I20274,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_R0180,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3
BBa_I20275,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
BBa_I20276,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_I20278,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_C2002,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
BBa_M31100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_M31101,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_M31102,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_C0052,17,20,17,5,1,2,7,4,2,0,0,0,3,2,80
BBa_P20050,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_Q20050,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_C2005,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
BBa_I50032,0,0,0,0,3,5,0,0,0,0,0,0,0,0,8
BBa_P1005,0,0,0,0,2,9,0,0,0,0,0,0,0,0,11
BBa_P1004,0,0,0,3,2,2,0,2,2,1,0,1,0,0,13
BBa_P1003,0,0,0,1,1,2,3,10,3,3,0,0,0,0,23
BBa_P1002,0,0,0,0,1,2,0,0,1,0,0,1,0,0,5
BBa_I50042,0,0,0,0,3,4,0,0,0,0,0,2,0,0,9
BBa_C2007,0,0,0,0,3,1,0,0,0,0,0,0,0,0,4
BBa_I732005,0,0,0,0,6,17,3,1,6,0,2,0,1,0,36
BBa_I732019,0,0,0,0,0,1,0,0,3,1,0,0,0,0,5
BBa_J70009,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4
BBa_J70010,0,0,0,0,0,3,4,0,0,0,0,0,0,0,7
BBa_J70011,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
BBa_J70012,0,0,0,0,0,3,4,0,0,0,0,0,0,0,7
BBa_J31020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
pSB1AK3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5
BBa_J70015,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
BBa_J70016,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
BBa_J70019,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
BBa_B1002,0,0,0,0,2,5,4,2,3,3,5,4,1,0,29
BBa_J15502,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_F2622,0,0,0,1,0,14,0,4,12,1,2,0,0,0,34
BBa_K110001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_S03948,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_J63001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BBa_K091104,0,0,0,0,0,5,0,1,0,0,0,0,0,0,6
BBa_K091105,0,0,0,0,0,3,0,0,2,0,0,0,0,0,5
BBa_K091106,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
BBa_K091107,0,0,0,0,0,5,0,1,0,0,0,0,0,0,6
BBa_K091001,0,0,0,0,0,4,0,0,0,1,0,0,0,0,5
